concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
21600284,dopamine; parenteral,Drug,ATC,ATC 5th,C,C01CA04,1970-01-01,2099-12-31,
21600285,norfenefrine; oral,Drug,ATC,ATC 5th,C,C01CA05,1970-01-01,2099-12-31,
21600286,phenylephrine; parenteral,Drug,ATC,ATC 5th,C,C01CA06,1970-01-01,2099-12-31,
21600287,dobutamine; parenteral,Drug,ATC,ATC 5th,C,C01CA07,1970-01-01,2099-12-31,
21600288,oxedrine; systemic,Drug,ATC,ATC 5th,C,C01CA08,1970-01-01,2099-12-31,
21600289,metaraminol; parenteral,Drug,ATC,ATC 5th,C,C01CA09,1970-01-01,2099-12-31,
21600290,methoxamine; parenteral,Drug,ATC,ATC 5th,C,C01CA10,1970-01-01,2099-12-31,
21600291,mephentermine; parenteral,Drug,ATC,ATC 5th,C,C01CA11,1970-01-01,2099-12-31,
21600292,dimetofrine,Drug,ATC,ATC 5th,C,C01CA12,1970-01-01,2099-12-31,
21600293,prenalterol; parenteral,Drug,ATC,ATC 5th,C,C01CA13,1970-01-01,2099-12-31,
21600294,dopexamine; parenteral,Drug,ATC,ATC 5th,C,C01CA14,1970-01-01,2099-12-31,
21600295,gepefrine; oral,Drug,ATC,ATC 5th,C,C01CA15,1970-01-01,2099-12-31,
21600296,ibopamine; oral,Drug,ATC,ATC 5th,C,C01CA16,1970-01-01,2099-12-31,
21600297,midodrine; oral,Drug,ATC,ATC 5th,C,C01CA17,1970-01-01,2099-12-31,
21600298,octopamine; oral,Drug,ATC,ATC 5th,C,C01CA18,1970-01-01,2099-12-31,
21600299,fenoldopam; parenteral,Drug,ATC,ATC 5th,C,C01CA19,1970-01-01,2099-12-31,
21600300,cafedrine; systemic,Drug,ATC,ATC 5th,C,C01CA21,1970-01-01,2099-12-31,
21600301,arbutamine; parenteral,Drug,ATC,ATC 5th,C,C01CA22,1970-01-01,2099-12-31,
21600302,theodrenaline; systemic,Drug,ATC,ATC 5th,C,C01CA23,1970-01-01,2099-12-31,
21600303,epinephrine; parenteral,Drug,ATC,ATC 5th,C,C01CA24,1970-01-01,2099-12-31,
21600304,adrenergic and dopaminergic agents - combinations,Drug,ATC,ATC 5th,C,C01CA30,1970-01-01,2099-12-31,
21600305,"etilefrine, combinations; systemic",Drug,ATC,ATC 5th,C,C01CA51,1970-01-01,2099-12-31,
21600306,Phosphodiesterase inhibitors,Drug,ATC,ATC 4th,C,C01CE,1970-01-01,2099-12-31,
21600307,amrinone; parenteral,Drug,ATC,ATC 5th,C,C01CE01,1970-01-01,2099-12-31,
21600308,milrinone; parenteral,Drug,ATC,ATC 5th,C,C01CE02,1970-01-01,2099-12-31,
21600309,enoximone; parenteral,Drug,ATC,ATC 5th,C,C01CE03,1970-01-01,2099-12-31,
21600310,"bucladesine; parenteral, topical",Drug,ATC,ATC 5th,C,C01CE04,1970-01-01,2099-12-31,
21600311,Other cardiac stimulants,Drug,ATC,ATC 4th,C,C01CX,1970-01-01,2099-12-31,
21600312,angiotensinamide; parenteral,Drug,ATC,ATC 5th,C,C01CX06,1970-01-01,2099-12-31,
21600313,xamoterol; oral,Drug,ATC,ATC 5th,C,C01CX07,1970-01-01,2099-12-31,
21600314,levosimendan; parenteral,Drug,ATC,ATC 5th,C,C01CX08,1970-01-01,2099-12-31,
21600315,VASODILATORS USED IN CARDIAC DISEASES,Drug,ATC,ATC 3rd,C,C01D,1970-01-01,2099-12-31,
21600316,Organic nitrates,Drug,ATC,ATC 4th,C,C01DA,1970-01-01,2099-12-31,
21600317,"glyceryl trinitrate; oral, oral aerosol, sublingual, transdermal",Drug,ATC,ATC 5th,C,C01DA02,1970-01-01,2099-12-31,
21600318,methylpropylpropanediol dinitrate,Drug,ATC,ATC 5th,C,C01DA04,1970-01-01,2099-12-31,
21600319,pentaerithrityl tetranitrate; oral,Drug,ATC,ATC 5th,C,C01DA05,1970-01-01,2099-12-31,
21600320,propatylnitrate; oral,Drug,ATC,ATC 5th,C,C01DA07,1970-01-01,2099-12-31,
21600321,"isosorbide dinitrate; oral, oral aerosol, sublingual, transdermal",Drug,ATC,ATC 5th,C,C01DA08,1970-01-01,2099-12-31,
21600322,trolnitrate; oral,Drug,ATC,ATC 5th,C,C01DA09,1970-01-01,2099-12-31,
21600323,eritrityl tetranitrate; oral,Drug,ATC,ATC 5th,C,C01DA13,1970-01-01,2099-12-31,
21600324,isosorbide mononitrate; oral,Drug,ATC,ATC 5th,C,C01DA14,1970-01-01,2099-12-31,
21600325,organic nitrates in combination,Drug,ATC,ATC 5th,C,C01DA20,1970-01-01,2099-12-31,
21600326,tenitramine,Drug,ATC,ATC 5th,C,C01DA38,1970-01-01,2099-12-31,
21600327,"glyceryl trinitrate, combinations; systemic",Drug,ATC,ATC 5th,C,C01DA52,1970-01-01,2099-12-31,
21600328,"methylpropylpropanediol dinitrate, combinations",Drug,ATC,ATC 5th,C,C01DA54,1970-01-01,2099-12-31,
21600329,"pentaerithrityl tetranitrate, combinations; oral",Drug,ATC,ATC 5th,C,C01DA55,1970-01-01,2099-12-31,
21600330,"propatylnitrate, combinations; systemic",Drug,ATC,ATC 5th,C,C01DA57,1970-01-01,2099-12-31,
21600331,"isosorbide dinitrate, combinations; systemic",Drug,ATC,ATC 5th,C,C01DA58,1970-01-01,2099-12-31,
21600332,"trolnitrate, combinations; oral",Drug,ATC,ATC 5th,C,C01DA59,1970-01-01,2099-12-31,
21600333,"eritrityl tetranitrate, combinations; oral",Drug,ATC,ATC 5th,C,C01DA63,1970-01-01,2099-12-31,
21600334,organic nitrates in combination with psycholeptics,Drug,ATC,ATC 5th,C,C01DA70,1970-01-01,2099-12-31,
21600335,Quinolone vasodilators,Drug,ATC,ATC 4th,C,C01DB,1970-01-01,2099-12-31,
21600336,flosequinan; oral,Drug,ATC,ATC 5th,C,C01DB01,1970-01-01,2099-12-31,
21600337,Other vasodilators used in cardiac diseases,Drug,ATC,ATC 4th,C,C01DX,1970-01-01,2099-12-31,
21600338,itramin tosilate; systemic,Drug,ATC,ATC 5th,C,C01DX01,1970-01-01,2099-12-31,
21600339,prenylamine; oral,Drug,ATC,ATC 5th,C,C01DX02,1970-01-01,2099-12-31,
21600340,oxyfedrine; systemic,Drug,ATC,ATC 5th,C,C01DX03,1970-01-01,2099-12-31,
21600341,benziodarone; oral,Drug,ATC,ATC 5th,C,C01DX04,1970-01-01,2099-12-31,
21600342,carbocromen; oral,Drug,ATC,ATC 5th,C,C01DX05,1970-01-01,2099-12-31,
21600343,hexobendine; systemic,Drug,ATC,ATC 5th,C,C01DX06,1970-01-01,2099-12-31,
21600344,etafenone; oral,Drug,ATC,ATC 5th,C,C01DX07,1970-01-01,2099-12-31,
21600345,heptaminol; systemic,Drug,ATC,ATC 5th,C,C01DX08,1970-01-01,2099-12-31,
21600346,imolamine; oral,Drug,ATC,ATC 5th,C,C01DX09,1970-01-01,2099-12-31,
21600347,dilazep; oral,Drug,ATC,ATC 5th,C,C01DX10,1970-01-01,2099-12-31,
21600348,trapidil; systemic,Drug,ATC,ATC 5th,C,C01DX11,1970-01-01,2099-12-31,
21600349,molsidomine; systemic,Drug,ATC,ATC 5th,C,C01DX12,1970-01-01,2099-12-31,
21600350,efloxate; oral,Drug,ATC,ATC 5th,C,C01DX13,1970-01-01,2099-12-31,
21600351,cinepazet; oral,Drug,ATC,ATC 5th,C,C01DX14,1970-01-01,2099-12-31,
21600352,cloridarol; systemic,Drug,ATC,ATC 5th,C,C01DX15,1970-01-01,2099-12-31,
21600353,nicorandil; oral,Drug,ATC,ATC 5th,C,C01DX16,1970-01-01,2099-12-31,
21600354,linsidomine; systemic,Drug,ATC,ATC 5th,C,C01DX18,1970-01-01,2099-12-31,
21600355,nesiritide; parenteral,Drug,ATC,ATC 5th,C,C01DX19,1970-01-01,2099-12-31,
21600356,"itramin tosilate, combinations; oral",Drug,ATC,ATC 5th,C,C01DX51,1970-01-01,2099-12-31,
21600357,"prenylamine, combinations; oral, rectal",Drug,ATC,ATC 5th,C,C01DX52,1970-01-01,2099-12-31,
21600358,"oxyfedrine, combinations; systemic",Drug,ATC,ATC 5th,C,C01DX53,1970-01-01,2099-12-31,
21600359,"benziodarone, combinations; oral",Drug,ATC,ATC 5th,C,C01DX54,1970-01-01,2099-12-31,
21600360,OTHER CARDIAC PREPARATIONS,Drug,ATC,ATC 3rd,C,C01E,1970-01-01,2099-12-31,
21600361,Prostaglandins,Drug,ATC,ATC 4th,C,C01EA,1970-01-01,2099-12-31,
21600362,alprostadil; parenteral,Drug,ATC,ATC 5th,C,C01EA01,1970-01-01,2099-12-31,
21600363,Other cardiac preparations,Drug,ATC,ATC 4th,C,C01EB,1970-01-01,2099-12-31,
21600364,camphora; oral,Drug,ATC,ATC 5th,C,C01EB02,1970-01-01,2099-12-31,
21600365,indometacin; systemic,Drug,ATC,ATC 5th,C,C01EB03,1970-01-01,2099-12-31,
21600366,crataegus glycosides,Drug,ATC,ATC 5th,C,C01EB04,1970-01-01,2099-12-31,
21600367,creatinolfosfate,Drug,ATC,ATC 5th,C,C01EB05,1970-01-01,2099-12-31,
21600368,fosfocreatine; parenteral,Drug,ATC,ATC 5th,C,C01EB06,1970-01-01,2099-12-31,
21600369,"fructose 1,6-diphosphate; systemic",Drug,ATC,ATC 5th,C,C01EB07,1970-01-01,2099-12-31,
21600370,ubidecarenone; systemic,Drug,ATC,ATC 5th,C,C01EB09,1970-01-01,2099-12-31,
21600371,adenosine; parenteral,Drug,ATC,ATC 5th,C,C01EB10,1970-01-01,2099-12-31,
21600372,tiracizine; systemic,Drug,ATC,ATC 5th,C,C01EB11,1970-01-01,2099-12-31,
21600373,acadesine,Drug,ATC,ATC 5th,C,C01EB13,1970-01-01,2099-12-31,
21600374,trimetazidine; oral,Drug,ATC,ATC 5th,C,C01EB15,1970-01-01,2099-12-31,
21600375,ibuprofen; parenteral,Drug,ATC,ATC 5th,C,C01EB16,1970-01-01,2099-12-31,
21600376,ivabradine; oral,Drug,ATC,ATC 5th,C,C01EB17,1970-01-01,2099-12-31,
21600377,ranolazine; oral,Drug,ATC,ATC 5th,C,C01EB18,1970-01-01,2099-12-31,
21600379,regadenoson; parenteral,Drug,ATC,ATC 5th,C,C01EB21,1970-01-01,2099-12-31,
21600380,Other cardiac combination products,Drug,ATC,ATC 4th,C,C01EX,1970-01-01,2099-12-31,
21600381,ANTIHYPERTENSIVES,Drug,ATC,ATC 2nd,C,C02,1970-01-01,2099-12-31,
21600382,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",Drug,ATC,ATC 3rd,C,C02A,1970-01-01,2099-12-31,
21600383,Rauwolfia alkaloids,Drug,ATC,ATC 4th,C,C02AA,1970-01-01,2099-12-31,
21600384,rescinnamine; systemic,Drug,ATC,ATC 5th,C,C02AA01,1970-01-01,2099-12-31,
21600385,reserpine; systemic,Drug,ATC,ATC 5th,C,C02AA02,1970-01-01,2099-12-31,
21600386,combinations of rauwolfia alkaloids,Drug,ATC,ATC 5th,C,C02AA03,1970-01-01,2099-12-31,
21600387,"rauwolfia alkaloids, whole root; systemic",Drug,ATC,ATC 5th,C,C02AA04,1970-01-01,2099-12-31,
21600388,deserpidine; oral,Drug,ATC,ATC 5th,C,C02AA05,1970-01-01,2099-12-31,
21600389,methoserpidine; oral,Drug,ATC,ATC 5th,C,C02AA06,1970-01-01,2099-12-31,
21600390,bietaserpine; oral,Drug,ATC,ATC 5th,C,C02AA07,1970-01-01,2099-12-31,
21600391,"reserpine, combinations; systemic",Drug,ATC,ATC 5th,C,C02AA52,1970-01-01,2099-12-31,
21600392,"combinations of rauwolfia alkoloids, combinations",Drug,ATC,ATC 5th,C,C02AA53,1970-01-01,2099-12-31,
21600393,"bietaserpine, combinations; systemic",Drug,ATC,ATC 5th,C,C02AA57,1970-01-01,2099-12-31,
21600394,Methyldopa,Drug,ATC,ATC 4th,C,C02AB,1970-01-01,2099-12-31,
21600395,methyldopa (levorotatory); systemic,Drug,ATC,ATC 5th,C,C02AB01,1970-01-01,2099-12-31,
21600396,methyldopa (racemic); oral,Drug,ATC,ATC 5th,C,C02AB02,1970-01-01,2099-12-31,
21600397,Imidazoline receptor agonists,Drug,ATC,ATC 4th,C,C02AC,1970-01-01,2099-12-31,
21600398,clonidine; systemic,Drug,ATC,ATC 5th,C,C02AC01,1970-01-01,2099-12-31,
21600399,guanfacine; oral,Drug,ATC,ATC 5th,C,C02AC02,1970-01-01,2099-12-31,
21600400,tolonidine; oral,Drug,ATC,ATC 5th,C,C02AC04,1970-01-01,2099-12-31,
21600401,moxonidine; oral,Drug,ATC,ATC 5th,C,C02AC05,1970-01-01,2099-12-31,
21600402,rilmenidine; oral,Drug,ATC,ATC 5th,C,C02AC06,1970-01-01,2099-12-31,
21600403,"ANTIADRENERGIC AGENTS, GANGLION-BLOCKING",Drug,ATC,ATC 3rd,C,C02B,1970-01-01,2099-12-31,
21600404,Sulfonium derivatives,Drug,ATC,ATC 4th,C,C02BA,1970-01-01,2099-12-31,
21600405,trimetaphan; parenteral,Drug,ATC,ATC 5th,C,C02BA01,1970-01-01,2099-12-31,
21600406,Secondary and tertiary amines,Drug,ATC,ATC 4th,C,C02BB,1970-01-01,2099-12-31,
21600407,mecamylamine; oral,Drug,ATC,ATC 5th,C,C02BB01,1970-01-01,2099-12-31,
21600408,Bisquaternary ammonium compounds,Drug,ATC,ATC 4th,C,C02BC,1970-01-01,2099-12-31,
21600409,"ANTIADRENERGIC AGENTS, PERIPHERALLY ACTING",Drug,ATC,ATC 3rd,C,C02C,1970-01-01,2099-12-31,
21600410,Alpha-adrenoreceptor antagonists,Drug,ATC,ATC 4th,C,C02CA,1970-01-01,2099-12-31,
21600411,prazosin; oral,Drug,ATC,ATC 5th,C,C02CA01,1970-01-01,2099-12-31,
21600412,indoramin; oral,Drug,ATC,ATC 5th,C,C02CA02,1970-01-01,2099-12-31,
21600413,trimazosin; oral,Drug,ATC,ATC 5th,C,C02CA03,1970-01-01,2099-12-31,
21600414,doxazosin; oral,Drug,ATC,ATC 5th,C,C02CA04,1970-01-01,2099-12-31,
21600415,urapidil; systemic,Drug,ATC,ATC 5th,C,C02CA06,1970-01-01,2099-12-31,
21600416,Guanidine derivatives,Drug,ATC,ATC 4th,C,C02CC,1970-01-01,2099-12-31,
21600417,betanidine; oral,Drug,ATC,ATC 5th,C,C02CC01,1970-01-01,2099-12-31,
21600418,guanethidine; oral,Drug,ATC,ATC 5th,C,C02CC02,1970-01-01,2099-12-31,
21600419,guanoxan; oral,Drug,ATC,ATC 5th,C,C02CC03,1970-01-01,2099-12-31,
21600420,debrisoquine; oral,Drug,ATC,ATC 5th,C,C02CC04,1970-01-01,2099-12-31,
21600421,guanoclor,Drug,ATC,ATC 5th,C,C02CC05,1970-01-01,2099-12-31,
21600422,guanazodine,Drug,ATC,ATC 5th,C,C02CC06,1970-01-01,2099-12-31,
21600423,guanoxabenz; oral,Drug,ATC,ATC 5th,C,C02CC07,1970-01-01,2099-12-31,
21600424,"ARTERIOLAR SMOOTH MUSCLE, AGENTS ACTING ON",Drug,ATC,ATC 3rd,C,C02D,1970-01-01,2099-12-31,
21600425,Thiazide derivatives,Drug,ATC,ATC 4th,C,C02DA,1970-01-01,2099-12-31,
21600426,diazoxide; parenteral,Drug,ATC,ATC 5th,C,C02DA01,1970-01-01,2099-12-31,
21600427,Hydrazinophthalazine derivatives,Drug,ATC,ATC 4th,C,C02DB,1970-01-01,2099-12-31,
21600428,dihydralazine; systemic,Drug,ATC,ATC 5th,C,C02DB01,1970-01-01,2099-12-31,
21600429,hydralazine; oral,Drug,ATC,ATC 5th,C,C02DB02,1970-01-01,2099-12-31,
21600430,endralazine; oral,Drug,ATC,ATC 5th,C,C02DB03,1970-01-01,2099-12-31,
21600431,cadralazine; oral,Drug,ATC,ATC 5th,C,C02DB04,1970-01-01,2099-12-31,
21600432,Pyrimidine derivatives,Drug,ATC,ATC 4th,C,C02DC,1970-01-01,2099-12-31,
21600433,minoxidil; oral,Drug,ATC,ATC 5th,C,C02DC01,1970-01-01,2099-12-31,
21600434,Nitroferricyanide derivatives,Drug,ATC,ATC 4th,C,C02DD,1970-01-01,2099-12-31,
21600435,nitroprusside; parenteral,Drug,ATC,ATC 5th,C,C02DD01,1970-01-01,2099-12-31,
21600436,Guanidine derivatives,Drug,ATC,ATC 4th,C,C02DG,1970-01-01,2099-12-31,
21600437,pinacidil; oral,Drug,ATC,ATC 5th,C,C02DG01,1970-01-01,2099-12-31,
21600438,OTHER ANTIHYPERTENSIVES,Drug,ATC,ATC 3rd,C,C02K,1970-01-01,2099-12-31,
21600439,"Alkaloids, excl. rauwolfia",Drug,ATC,ATC 4th,C,C02KA,1970-01-01,2099-12-31,
21600440,veratrum; systemic,Drug,ATC,ATC 5th,C,C02KA01,1970-01-01,2099-12-31,
21600441,Tyrosine hydroxylase inhibitors,Drug,ATC,ATC 4th,C,C02KB,1970-01-01,2099-12-31,
21600442,metirosine; oral,Drug,ATC,ATC 5th,C,C02KB01,1970-01-01,2099-12-31,
21600443,MAO inhibitors,Drug,ATC,ATC 4th,C,C02KC,1970-01-01,2099-12-31,
21600444,pargyline; oral,Drug,ATC,ATC 5th,C,C02KC01,1970-01-01,2099-12-31,
21600445,Serotonin antagonists,Drug,ATC,ATC 4th,C,C02KD,1970-01-01,2099-12-31,
21600446,ketanserin; systemic,Drug,ATC,ATC 5th,C,C02KD01,1970-01-01,2099-12-31,
21600447,Antihypertensives for pulmonary arterial hypertension,Drug,ATC,ATC 4th,C,C02KX,1970-01-01,2099-12-31,
21600448,bosentan; oral,Drug,ATC,ATC 5th,C,C02KX01,1970-01-01,2099-12-31,
21600449,ambrisentan; oral,Drug,ATC,ATC 5th,C,C02KX02,1970-01-01,2099-12-31,
21600450,sitaxentan; oral,Drug,ATC,ATC 5th,C,C02KX03,1970-01-01,2099-12-31,
21600451,ANTIHYPERTENSIVES AND DIURETICS IN COMBINATION,Drug,ATC,ATC 3rd,C,C02L,1970-01-01,2099-12-31,
21600452,Rauwolfia alkaloids and diuretics in combination,Drug,ATC,ATC 4th,C,C02LA,1970-01-01,2099-12-31,
21600453,reserpine and diuretics; systemic,Drug,ATC,ATC 5th,C,C02LA01,1970-01-01,2099-12-31,
21600454,rescinnamine and diuretics; systemic,Drug,ATC,ATC 5th,C,C02LA02,1970-01-01,2099-12-31,
21600455,deserpidine and diuretics; oral,Drug,ATC,ATC 5th,C,C02LA03,1970-01-01,2099-12-31,
21600456,methoserpidine and diuretics; oral,Drug,ATC,ATC 5th,C,C02LA04,1970-01-01,2099-12-31,
21600457,bietaserpine and diuretics; oral,Drug,ATC,ATC 5th,C,C02LA07,1970-01-01,2099-12-31,
21600458,"rauwolfia alkaloids, whole root and diuretics; systemic",Drug,ATC,ATC 5th,C,C02LA08,1970-01-01,2099-12-31,
21600459,syrosingopine and diuretics,Drug,ATC,ATC 5th,C,C02LA09,1970-01-01,2099-12-31,
21600460,combination of rauwolfia alkaloids and diuretics incl. other combinations; systemic,Drug,ATC,ATC 5th,C,C02LA50,1970-01-01,2099-12-31,
21600461,"reserpine and diuretics, combinations with other drugs; systemic",Drug,ATC,ATC 5th,C,C02LA51,1970-01-01,2099-12-31,
21600462,"rescinnamine and diuretics, combinations with other drugs; systemic",Drug,ATC,ATC 5th,C,C02LA52,1970-01-01,2099-12-31,
21600463,"reserpine and diuretics, combinations with psycholeptics; systemic",Drug,ATC,ATC 5th,C,C02LA71,1970-01-01,2099-12-31,
21600464,Methyldopa and diuretics in combination,Drug,ATC,ATC 4th,C,C02LB,1970-01-01,2099-12-31,
21600465,methyldopa (levorotatory) and diuretics; systemic,Drug,ATC,ATC 5th,C,C02LB01,1970-01-01,2099-12-31,
21600466,Imidazoline receptor agonists in combination with diuretics,Drug,ATC,ATC 4th,C,C02LC,1970-01-01,2099-12-31,
21600467,clonidine and diuretics; systemic,Drug,ATC,ATC 5th,C,C02LC01,1970-01-01,2099-12-31,
21600468,moxonidine and diuretics; oral,Drug,ATC,ATC 5th,C,C02LC05,1970-01-01,2099-12-31,
21600469,"clonidine and diuretics, combinations with other drugs; systemic",Drug,ATC,ATC 5th,C,C02LC51,1970-01-01,2099-12-31,
21600470,Alpha-adrenoreceptor antagonists and diuretics,Drug,ATC,ATC 4th,C,C02LE,1970-01-01,2099-12-31,
21600471,"prazosin and diuretics; oral, topical",Drug,ATC,ATC 5th,C,C02LE01,1970-01-01,2099-12-31,
21600472,Guanidine derivatives and diuretics,Drug,ATC,ATC 4th,C,C02LF,1970-01-01,2099-12-31,
21600473,guanethidine and diuretics; systemic,Drug,ATC,ATC 5th,C,C02LF01,1970-01-01,2099-12-31,
21600474,Hydrazinophthalazine derivatives and diuretics,Drug,ATC,ATC 4th,C,C02LG,1970-01-01,2099-12-31,
21600475,dihydralazine and diuretics; systemic,Drug,ATC,ATC 5th,C,C02LG01,1970-01-01,2099-12-31,
21600476,hydralazine and diuretics; systemic,Drug,ATC,ATC 5th,C,C02LG02,1970-01-01,2099-12-31,
21600477,picodralazine and diuretics,Drug,ATC,ATC 5th,C,C02LG03,1970-01-01,2099-12-31,
21600478,"dihydralazine and diuretics, combinations with other drugs; systemic",Drug,ATC,ATC 5th,C,C02LG51,1970-01-01,2099-12-31,
21600479,"picodralazine and diuretics, combinations with psycholeptics",Drug,ATC,ATC 5th,C,C02LG73,1970-01-01,2099-12-31,
21600480,"Antispasmodics, psycholeptics and analgesics in combination",Drug,ATC,ATC 4th,C,A03EA,1970-01-01,2099-12-31,
21600481,Antispasmodics in combination with other drugs,Drug,ATC,ATC 4th,C,A03ED,1970-01-01,2099-12-31,
21600482,PROPULSIVES,Drug,ATC,ATC 3rd,C,A03F,1970-01-01,2099-12-31,
21600483,Propulsives,Drug,ATC,ATC 4th,C,A03FA,1970-01-01,2099-12-31,
21600484,"metoclopramide; systemic, rectal",Drug,ATC,ATC 5th,C,A03FA01,1970-01-01,2099-12-31,
21600485,"cisapride; oral, rectal",Drug,ATC,ATC 5th,C,A03FA02,1970-01-01,2099-12-31,
21600486,"domperidone; systemic, rectal",Drug,ATC,ATC 5th,C,A03FA03,1970-01-01,2099-12-31,
21600487,bromopride; systemic,Drug,ATC,ATC 5th,C,A03FA04,1970-01-01,2099-12-31,
21600488,alizapride; systemic,Drug,ATC,ATC 5th,C,A03FA05,1970-01-01,2099-12-31,
21600489,clebopride; systemic,Drug,ATC,ATC 5th,C,A03FA06,1970-01-01,2099-12-31,
21600490,ANTIEMETICS AND ANTINAUSEANTS,Drug,ATC,ATC 2nd,C,A04,1970-01-01,2099-12-31,
21600491,ANTIEMETICS AND ANTINAUSEANTS,Drug,ATC,ATC 3rd,C,A04A,1970-01-01,2099-12-31,
21600492,Serotonin (5HT3) antagonists,Drug,ATC,ATC 4th,C,A04AA,1970-01-01,2099-12-31,
21600493,"ondansetron; systemic, rectal",Drug,ATC,ATC 5th,C,A04AA01,1970-01-01,2099-12-31,
21600494,"granisetron; systemic, transdermal",Drug,ATC,ATC 5th,C,A04AA02,1970-01-01,2099-12-31,
21600495,tropisetron; systemic,Drug,ATC,ATC 5th,C,A04AA03,1970-01-01,2099-12-31,
21600496,dolasetron; systemic,Drug,ATC,ATC 5th,C,A04AA04,1970-01-01,2099-12-31,
21600497,palonosetron; systemic,Drug,ATC,ATC 5th,C,A04AA05,1970-01-01,2099-12-31,
21600498,Other antiemetics,Drug,ATC,ATC 4th,C,A04AD,1970-01-01,2099-12-31,
21600499,scopolamine; systemic (antiemetics),Drug,ATC,ATC 5th,C,A04AD01,1970-01-01,2099-12-31,
21600500,cerium oxalate; oral,Drug,ATC,ATC 5th,C,A04AD02,1970-01-01,2099-12-31,
21600501,chlorobutanol; systemic,Drug,ATC,ATC 5th,C,A04AD04,1970-01-01,2099-12-31,
21600502,metopimazine; systemic,Drug,ATC,ATC 5th,C,A04AD05,1970-01-01,2099-12-31,
21600503,"dronabinol; inhalant, nasal, oral, topical",Drug,ATC,ATC 5th,C,A04AD10,1970-01-01,2099-12-31,
21600504,nabilone; oral,Drug,ATC,ATC 5th,C,A04AD11,1970-01-01,2099-12-31,
21600505,aprepitant; systemic,Drug,ATC,ATC 5th,C,A04AD12,1970-01-01,2099-12-31,
21600506,casopitant,Drug,ATC,ATC 5th,C,A04AD13,1970-01-01,2099-12-31,
21600507,"scopolamine, combinations; systemic",Drug,ATC,ATC 5th,C,A04AD51,1970-01-01,2099-12-31,
21600508,"chlorobutanol, combinations; systemic",Drug,ATC,ATC 5th,C,A04AD54,1970-01-01,2099-12-31,
21600509,BILE AND LIVER THERAPY,Drug,ATC,ATC 2nd,C,A05,1970-01-01,2099-12-31,
21600510,BILE THERAPY,Drug,ATC,ATC 3rd,C,A05A,1970-01-01,2099-12-31,
21600511,Bile acids and derivatives,Drug,ATC,ATC 4th,C,A05AA,1970-01-01,2099-12-31,
21600512,chenodeoxycholic acid; oral,Drug,ATC,ATC 5th,C,A05AA01,1970-01-01,2099-12-31,
21600513,ursodeoxycholic acid; oral,Drug,ATC,ATC 5th,C,A05AA02,1970-01-01,2099-12-31,
21600514,cholic acid; oral,Drug,ATC,ATC 5th,C,A05AA03,1970-01-01,2099-12-31,
21600515,Preparations for biliary tract therapy,Drug,ATC,ATC 4th,C,A05AB,1970-01-01,2099-12-31,
21600516,nicotinyl methylamide; systemic,Drug,ATC,ATC 5th,C,A05AB01,1970-01-01,2099-12-31,
21600517,Other drugs for bile therapy,Drug,ATC,ATC 4th,C,A05AX,1970-01-01,2099-12-31,
21600518,piprozolin; oral,Drug,ATC,ATC 5th,C,A05AX01,1970-01-01,2099-12-31,
21600519,hymecromone; systemic,Drug,ATC,ATC 5th,C,A05AX02,1970-01-01,2099-12-31,
21600520,cyclobutyrol; oral,Drug,ATC,ATC 5th,C,A05AX03,1970-01-01,2099-12-31,
21600521,"LIVER THERAPY, LIPOTROPICS",Drug,ATC,ATC 3rd,C,A05B,1970-01-01,2099-12-31,
21600522,Liver therapy,Drug,ATC,ATC 4th,C,A05BA,1970-01-01,2099-12-31,
21600523,arginine glutamate; systemic,Drug,ATC,ATC 5th,C,A05BA01,1970-01-01,2099-12-31,
21600524,silymarin; systemic,Drug,ATC,ATC 5th,C,A05BA03,1970-01-01,2099-12-31,
21600525,citiolone; oral,Drug,ATC,ATC 5th,C,A05BA04,1970-01-01,2099-12-31,
21600526,epomediol; oral,Drug,ATC,ATC 5th,C,A05BA05,1970-01-01,2099-12-31,
21600527,ornithine oxoglurate; systemic,Drug,ATC,ATC 5th,C,A05BA06,1970-01-01,2099-12-31,
21600528,tidiacic arginine; oral,Drug,ATC,ATC 5th,C,A05BA07,1970-01-01,2099-12-31,
21600529,glycyrrhizic acid; systemic,Drug,ATC,ATC 5th,C,A05BA08,1970-01-01,2099-12-31,
21600530,DRUGS FOR BILE THERAPY AND LIPOTROPICS IN COMBINATION,Drug,ATC,ATC 3rd,C,A05C,1970-01-01,2099-12-31,
21600531,DRUGS FOR CONSTIPATION,Drug,ATC,ATC 2nd,C,A06,1970-01-01,2099-12-31,
21600532,DRUGS FOR CONSTIPATION,Drug,ATC,ATC 3rd,C,A06A,1970-01-01,2099-12-31,
21600533,"Softeners, emollients",Drug,ATC,ATC 4th,C,A06AA,1970-01-01,2099-12-31,
21600534,liquid paraffin; oral,Drug,ATC,ATC 5th,C,A06AA01,1970-01-01,2099-12-31,
21600535,docusate sodium; oral,Drug,ATC,ATC 5th,C,A06AA02,1970-01-01,2099-12-31,
21600536,"liquid paraffin, combinations; topical",Drug,ATC,ATC 5th,C,A06AA51,1970-01-01,2099-12-31,
21600537,Contact laxatives,Drug,ATC,ATC 4th,C,A06AB,1970-01-01,2099-12-31,
